Table Number,Move,Clues,Mystery Word,Guess,Mode,Language,End,Success,Is_Turn_based,Is_Real_time,Turn_based_effect,Real_time_effect,language_german,language_french,friendly_mode,end_infinite,average_originality,min_originality,max_originality,unique_clues_count,clue_count,Unique_Clues,contains_mystery_root,contains_mystery_stem,contains_mystery_stem_or_substring,unique_clues_squared,unique_clues_originality_interaction
517125895,24,"Boobs, Plate, Pecs, Mimic, Hope, Nut",Chest,Chest,Friendly mode,English,Infinite,1,0,0,0,0,0,0,1,1,71.26426622271538,60.105156898498535,80.79585880041122,6,6,"pecs, hope, plate, boobs, mimic, nut",False,False,False,36,427.58559733629227
517216117,43,"Drink, scarecrow, paper, farm, FARM",Straw,straw,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,63.404401391744614,59.65648889541626,65.65150916576385,4,5,"paper, farm, drink, scarecrow",False,False,False,16,255.03677129745483
517289908,64,"Insect, Hole, crawl, Bird, bug, fishing",Worm,caterpillar,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,60.38960963487625,51.24931335449219,70.38382291793823,6,6,"crawl, fishing, hole, insect, bug, bird",False,False,False,36,362.3376578092575
517355094,121,"hand, Oasis, Reader, applause, Tree, Handshake",Palm,Palm,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,68.6694556226333,50.272077322006226,89.1498975455761,6,6,"applause, hand, handshake, tree, oasis, reader",False,False,False,36,412.0167337357998
517364783,30,"Jewelry, beads, choker, Pendent, Pearls, Pearl",Necklace,Necklace,Normal mode,English,Standard,1,1,0,3,0,0,0,0,0,32.34645823637644,20.181655883789062,53.053462505340576,6,6,"pearls, jewelry, choker, pendent, pearl, beads",False,False,False,36,194.07874941825867
517364783,6,"rack, community, Treasure, Torso, Boobs, Boobs",Chest,Chest,Normal mode,English,Standard,1,1,0,3,0,0,0,0,0,64.4409042596817,32.40267634391785,92.57255792617798,5,6,"boobs, treasure, community, rack, torso",False,False,False,25,320.2979738513628
517403894,109,"Knot, Hang, bowline, Hanging, skipping, hemp",Rope,Rope,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,56.41600092252096,44.39147710800171,68.6978280544281,6,6,"hemp, skipping, hanging, bowline, knot, hang",False,False,False,36,338.49600553512573
517469912,82,"Dough, Website, Crumble, Monster, Monster",Cookie,Website,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,62.03372776508331,38.911205530166626,76.75750851631165,4,5,"dough, website, crumble, monster",False,False,False,16,255.8143639564514
517497679,28,"post, Squab, carrier, mail, Foolish, Beggar",Pigeon,pigeon,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,76.15752841035525,55.96842169761658,92.86388754844666,6,6,"foolish, mail, beggar, squab, carrier, post",False,False,False,36,456.9451704621315
517497679,93,"Birthday, mail, glue, Sealed, Stamp, Stamped",Envelope,present,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,60.50505886475245,47.953981161117554,80.46639561653137,6,6,"sealed, stamp, birthday, glue, mail, stamped",False,False,False,36,363.0303531885147
517579370,28,"Left, Hand, Turn, Direction, Correct, just",Right,Right,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,38.09062043825785,28.9719820022583,44.96462941169739,6,6,"turn, just, hand, correct, direction, left",False,False,False,36,228.54372262954712
517579370,37,"Gourmet, Fungus, Mushroom, shuffle, Chocolate, Chocolate",Truffle,Truffle,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,56.999728083610535,38.56794834136963,84.86459255218506,5,6,"mushroom, fungus, gourmet, chocolate, shuffle",False,False,False,25,269.63882396618527
517579370,9,"Rosy, Emoji, snap, Aviation, Fuzz, fuzzy",Peach,Smile,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,76.35788933063547,49.05368685722351,97.60335478931665,6,6,"fuzzy, emoji, rosy, snap, fuzz, aviation",False,False,False,36,458.1473359838128
517595237,14,"Skeleton, Graveyard, mausoleum, mausoleum",Cemetery,Bones,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,49.65671797593435,32.14542865753174,74.13547933101654,3,4,"skeleton, mausoleum, graveyard",False,False,False,9,143.74454990029335
517595237,56,"Scarecrow, hay, suck, Plastic",Straw,straw,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,59.43852216005325,45.255500078201294,78.1290739774704,4,4,"plastic, suck, hay, scarecrow",False,False,False,16,237.754088640213
517641446,101,"washing, Sewing, Micro, Rage, automated, Automation",Machine,machine,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,57.986608892679214,47.68610596656799,78.8980022072792,6,6,"micro, automation, automated, rage, washing, sewing",False,False,False,36,347.9196533560753
517641446,9,"Nimbus, White, Cirrus, stratus, Sky, cumulonimbus",Cloud,Cloud,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,65.32946924368541,44.359856843948364,75.75864493846893,6,6,"sky, white, nimbus, cumulonimbus, cirrus, stratus",False,False,False,36,391.9768154621124
517649676,66,"Flakes, Blizzard, plow, Melt, Flake, Flake",Snow,snow,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,55.70489048957825,38.666558265686035,69.69255208969116,5,6,"flake, blizzard, plow, melt, flakes",False,False,False,25,290.180837114652
517672607,33,"Piece, Wedding, Bake, Sponge, sheet",Cake,Cake,Normal mode,English,Standard,1,1,0,3,0,0,0,0,0,50.81646382808685,32.96314477920532,65.1764839887619,5,5,"bake, wedding, piece, sponge, sheet",False,False,False,25,254.08231914043427
517682691,30,"master, dank, captive, jail, underground, underground",Dungeon,dungeon,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,67.50061690807343,61.02165877819061,73.49751889705658,5,6,"jail, master, underground, captive, dank",False,False,False,25,332.1039527654648
517682691,36,"paint, coat, bristles, tooth, hair, hair",Brush,Brush,Friendly mode,English,Standard,1,0,0,0,0,0,0,1,0,48.89499008655548,39.2830491065979,59.34681296348572,5,6,"tooth, coat, hair, bristles, paint",False,False,False,25,244.9655756354332
517682691,54,"stick, wax, altar, melt, Taper, Drip",Candle,candle,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,59.47898725668589,47.6810097694397,66.7139321565628,6,6,"taper, stick, altar, wax, melt, drip",False,False,False,36,356.87392354011536
517682691,6,"Photo, Border, work, painting, Wooden, Gold",Frame,frame,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,66.28753691911697,50.40540397167206,74.6400386095047,6,6,"border, gold, work, painting, wooden, photo",False,False,False,36,397.72522151470184
517682691,78,"puncture, rabbit, golf, key, watering, black",Hole,hole,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,67.73444761832555,59.03759300708771,79.22132611274719,6,6,"watering, rabbit, golf, puncture, key, black",False,False,False,36,406.4066857099533
517833055,56,"Mystery, Time, Automated, Device, mechanical, advantage",Machine,clock,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,62.92613844076792,50.428611040115356,85.4070395231247,6,6,"advantage, device, automated, mechanical, mystery, time",False,False,False,36,377.55683064460754
517856835,11,"Spring, Roll, Ignition, Python, Inductor, Spiral",Coil,coil,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,60.1140263179938,37.17811703681946,90.14693945646286,6,6,"inductor, roll, spring, python, ignition, spiral",False,False,False,36,360.6841579079628
517856835,83,"sleet, Climate, forecast, Forecast, Meteorology, Meteorology",Weather,Hail,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,46.4509554207325,32.280510663986206,59.11267399787903,4,6,"meteorology, sleet, forecast, climate",False,False,False,16,184.7980042298635
517956738,27,"vertices, Football, kick, Street, stone",Corner,Ball,Normal mode,English,Standard,0,1,0,3,0,0,0,0,0,64.48188826441765,43.95403265953064,87.70260140299797,5,5,"street, vertices, stone, kick, football",False,False,False,25,322.40944132208824
517958438,16,"Soar, Superman, Bird, Wings, swat",Fly,fly,Normal mode,English,Standard,0,1,0,3,0,0,0,0,0,60.05323529243469,45.911216735839844,74.1380363702774,5,5,"wings, soar, bird, superman, swat",False,False,False,25,300.26617646217346
517958438,34,"postcard, Postage, Sticker, envelope, envelope",Stamp,stamp,Normal mode,English,Standard,0,1,0,3,0,0,0,0,0,45.50696462392807,41.7777419090271,50.96727013587952,4,5,"sticker, postage, envelope, postcard",False,False,False,16,186.39610290527344
517958438,50,"blood, Forever, sparkly, Ring, Ring",Diamond,vampire,Normal mode,English,Standard,0,1,0,3,0,0,0,0,0,61.89366392791271,32.613492012023926,82.88411349058151,4,5,"forever, blood, ring, sparkly",False,False,False,16,224.15051817893985
518044594,32,"Scented, Petals, Romantic, Thorns, love, flower",Rose,Rose,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,61.89408078789711,45.06257176399231,76.63335651159286,6,6,"scented, petals, romantic, love, flower, thorns",False,False,False,36,371.36448472738266
518044594,57,"lightning, energy, Power, Tesla, Watts, Voltage",Electricity,Electricity,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,52.53577083349228,27.138131856918335,72.77255952358246,6,6,"tesla, lightning, voltage, energy, watts, power",False,False,False,36,315.2146250009537
518048802,37,"waste, Septic, gutter, Manhole, pipe, pipe",Sewer,Drain,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,44.260889291763306,31.02840781211853,52.02190279960632,5,6,"gutter, manhole, waste, septic, pipe",False,False,False,25,224.08674160639447
518048802,47,"Compression, Knee, Wind, monkey, tube, tube",Sock,sock,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,70.60182929039001,63.89094293117523,81.73041641712189,5,6,"monkey, knee, wind, compression, tube",False,False,False,25,353.1527519226074
518048802,65,"turd, Excrement, poop, heap, Beetle, Beetle",Dung,manure,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,50.44556975364685,32.07192420959473,58.980801701545715,5,6,"excrement, beetle, poop, turd, heap",False,False,False,25,259.34054205815
518061538,37,"Pumpkin, Crust, Banana, Cream, Apple, Chicken",Pie,Pie,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,38.75171144803365,34.12150740623474,42.44430065155029,6,6,"apple, banana, crust, chicken, pumpkin, cream",False,False,False,36,232.5102686882019
518061538,49,"Restaurant, Waiter, Client, Internet, Waitress, Waitress",Server,Café,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,67.27999091148376,36.75418496131897,84.10446792840958,5,6,"restaurant, waitress, waiter, internet, client",False,False,False,25,350.42035207152367
518061538,69,"moustache, razor, Chin, Hair, Hairy, Chin",Beard,Shave,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,43.56215417385101,21.981889009475708,57.26945400238037,5,6,"razor, chin, moustache, hair, hairy",False,False,False,25,221.87134871880215
518074513,14,"Fence, necklace, Links, Links",Chain,Chain,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,68.05542608102162,52.0259827375412,76.94211155176163,3,4,"fence, necklace, links",False,False,False,9,210.83129234611988
518135798,38,"dale, Piece, Heatwave, Intel, Lays, lays",Chip,Chips,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,79.11740887910128,56.46982789039612,97.74079117923975,5,6,"lays, dale, piece, heatwave, intel",False,False,False,25,397.7354015223682
518178951,63,"ding, liberty, notification, tower",Bell,Bell,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,68.3493584394455,54.08658981323242,82.70435035228729,4,4,"liberty, tower, ding, notification",False,False,False,16,273.397433757782
518247278,65,"pigs, Black, Mushroom, Bonbon",Truffle,truffle,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,63.294945657253265,39.682185649871826,74.27795231342316,4,4,"mushroom, bonbon, black, pigs",False,False,False,16,253.1797826290131
518247278,79,"Electrical, Socket, Mall, store",Outlet,Outlet,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,58.824536204338074,51.80351436138153,65.33952355384827,4,4,"mall, store, electrical, socket",False,False,False,16,235.29814481735232
518270528,49,"Paper, Wipe, Dinner, Serviette, serviette",Napkin,Tissue,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,54.79005351662636,42.25482940673828,65.38467407226562,4,5,"paper, wipe, dinner, serviette",False,False,False,16,209.13203477859497
518358626,6,"Two, Twins, Couple, odd, Socks, socks",Pair,Pair,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,52.101380825042725,38.93369436264038,65.91770350933075,5,6,"two, odd, couple, twins, socks",False,False,False,25,261.7851619919141
518358626,74,"Potion, Glass, Chemistry, Container, Framework, Python",Flask,flask,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,71.46443550785382,54.621389508247375,96.5996965765953,6,6,"framework, container, chemistry, potion, glass, python",False,False,False,36,428.78661304712296
518460914,54,"Wine, maritime, pier, starboard, starboard, starboard",Port,vessel,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,67.58737489581108,60.6220543384552,76.2917548418045,4,6,"wine, maritime, starboard, pier",False,False,False,16,270.74384093284607
518460914,74,"shortcut, vision, hole, burrow, subway, subway",Tunnel,tunnel,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,65.17185717821121,54.590627551078796,75.1428171992302,5,6,"shortcut, subway, burrow, hole, vision",False,False,False,25,317.04159453511244
518461493,87,"Fries, hog, mushroom, delicacy",Truffle,french,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,54.39065992832184,39.682185649871826,69.04595494270325,4,4,"mushroom, fries, delicacy, hog",False,False,False,16,217.56263971328735
518505563,15,"Exchange, Inventory, inventory, Inventory",Stock,Stock,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,60.32467633485794,58.29991400241852,62.34943866729736,2,4,"inventory, exchange",False,False,False,4,118.62459033727646
518505563,29,"castle, Master, Underground, Underground",Dungeon,King,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,61.89779043197632,55.444470047950745,69.2272424697876,3,4,"castle, underground, master",False,False,False,9,185.03627255558968
518505563,37,"Queue, Rail, Dotted, Straight",Line,line,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,63.118068128824234,52.83561944961548,71.8539148569107,4,4,"straight, queue, dotted, rail",False,False,False,16,252.47227251529696
518505563,65,"Portable, Crest, Bulwark, buckler",Shield,Shield,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,66.45397916436195,57.95840322971344,78.58069241046906,4,4,"crest, bulwark, portable, buckler",False,False,False,16,265.8159166574478
518527050,21,"Routine, Breakfast, Glory, Coffee",Morning,Morning,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,58.08913856744766,42.09365248680115,73.58872592449188,4,4,"glory, breakfast, routine, coffee",False,False,False,16,232.35655426979065
518527050,42,"Halibut, Line, Anchovy, Cod",Fish,Fishing,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,55.440690740942955,39.9031400680542,77.55361050367355,4,4,"anchovy, cod, halibut, line",False,False,False,16,221.76276296377185
518579460,9,"navigate, canvas, voyage, boat, Out, Wind",Sail,Sail,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,54.36572382847468,24.7736394405365,71.64399325847626,6,6,"canvas, out, wind, boat, navigate, voyage",False,False,False,36,326.1943429708481
518635453,20,"Gimlet, Daiquiri, Caipirinha, Drink",Cocktail,cocktail,Normal mode,English,Standard,0,1,0,8,0,0,0,0,0,56.91397935152054,38.772839307785034,68.21703910827637,4,4,"caipirinha, drink, daiquiri, gimlet",False,False,False,16,227.65591740608215
518635453,35,"Python, Anthrax, Nobility, Building",Castle,mansion,Normal mode,English,Standard,0,1,0,8,0,0,0,0,0,77.8470826917328,59.16840136051178,99.24424425698817,4,4,"building, python, anthrax, nobility",False,False,False,16,311.3883307669312
518672314,23,"bath, Rest, Bed, romper",Room,baby,Normal mode,English,Standard,0,1,0,4,0,0,0,0,0,57.68079310655594,35.494160652160645,96.80486917495728,4,4,"bed, rest, romper, bath",False,False,False,16,230.72317242622375
518678559,101,"Platform, Play, Fire, Assign, Unmoving, Bus",Station,Station,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,73.803499682496,40.70764780044556,98.32640942186117,6,6,"unmoving, fire, bus, assign, play, platform",False,False,False,36,442.82099809497595
518678559,27,"Shaving, Reflect, Glass, Reflection, Self, Fairest",Mirror,mirror,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,62.2586597998937,41.12904667854309,83.50029587745667,6,6,"self, shaving, reflection, fairest, glass, reflect",False,False,False,36,373.5519587993622
518678931,46,"Beets, Eggplant, Carrot, stodge, plant, plant",Vegetable,root,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,50.823936611413956,32.868289947509766,90.90605452656746,5,6,"beets, eggplant, stodge, carrot, plant",False,False,False,25,252.4640665700038
518678931,56,"shear, animal, Counting, Wool, wool, Wool",Sheep,sheep,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,60.539569705724716,44.067150354385376,74.80853199958801,4,6,"animal, wool, shear, counting",False,False,False,16,226.2759586175283
518683308,18,"sealed, Send, Pouch, mail, mail, Mail",Envelope,Envelope,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,59.12980064749718,56.96122944355011,64.58958089351654,4,6,"sealed, send, pouch, mail",False,False,False,16,233.6558481057485
518683308,36,"Mountain, darkness, Burrow, burrow, Dig, Dig",Tunnel,cave,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,66.80941805243492,61.02602481842041,69.9057012796402,4,6,"burrow, mountain, darkness, dig",False,False,False,16,263.33562930425006
518695454,12,"Horsehair, resonator, Fore, Prow, Respectful, Appreciation",Bow,bow,Normal mode,English,Standard,0,1,0,3,0,0,0,0,0,72.82763570547104,55.356407165527344,85.3585958480835,6,6,"prow, appreciation, horsehair, fore, resonator, respectful",False,False,False,36,436.96581423282623
518816937,18,"Protect, Skull, Football, Bike, headgear, crash",Helmet,Helmet,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,58.04075598716736,37.51372694969177,70.74635922908783,6,6,"headgear, skull, crash, bike, protect, football",False,False,False,36,348.24453592300415
518865651,16,"Corps, Metta, Hippie, Maker, Out",Peace,Peace,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,75.25989919900894,70.1581060886383,86.95124089717865,5,5,"hippie, metta, out, maker, corps",False,False,False,25,376.2994959950447
518944203,79,"Sip, Drink, Reusable, Plastic, suck, stick",Straw,straw,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,66.67850563923518,54.71302568912506,78.1290739774704,6,6,"suck, plastic, stick, sip, reusable, drink",False,False,False,36,400.0710338354111
519020033,9,"Holy, Catholic, religion, Hat, Papal, smoke",Pope,Pope,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,56.192744274934135,23.98654818534851,83.72617214918137,6,6,"religion, holy, hat, papal, smoke, catholic",False,False,False,36,337.1564656496048
519096481,18,"Cudgel, Disco, truncheon, shillelagh, Gang, Billy",Club,Club,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,80.01092715809743,56.60151541233063,98.59915301203728,6,6,"disco, cudgel, truncheon, shillelagh, gang, billy",False,False,False,36,480.06556294858456
519179488,27,"Rush, Electricity, Battery, Battery",Charge,Energy,Normal mode,English,Standard,0,1,0,8,0,0,0,0,0,58.79746278127035,49.31897521018982,71.63545787334442,3,4,"battery, rush, electricity",False,False,False,9,169.2835226655006
519189055,43,"allergic, allergy, mushroom, mushroom",Truffle,mushroom,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,68.85084609190623,39.682185649871826,83.47052484750748,3,4,"mushroom, allergy, allergic",False,False,False,9,184.6760429441929
519258234,45,"zapper, Carrier, Malaria, Malaria",Mosquito,Taser,Normal mode,English,Standard,0,1,0,3,0,0,0,0,0,57.1804940700531,40.71827530860901,75.16230940818787,3,4,"zapper, malaria, carrier",False,False,False,9,159.19481813907623
519258234,5,"Rumpus, Dining, Unit, Location",Room,Room,Normal mode,English,Standard,1,1,0,3,0,0,0,0,0,55.1381953060627,34.21875834465027,69.8383241891861,4,4,"location, rumpus, unit, dining",False,False,False,16,220.5527812242508
519280708,19,"noise, Gun, hair, front, loud, Loud",Bang,Bullet,Normal mode,English,Standard,0,1,0,6,0,0,0,0,0,69.08876657485962,57.89685845375061,76.95390284061432,5,6,"gun, front, hair, loud, noise",False,False,False,25,336.11724277337396
519294356,12,"Metamorphic, Geode, Stone, Shake, Hard, mineral",Rock,Quartz,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,66.86704357465108,49.51205849647522,87.64964044094086,6,6,"geode, metamorphic, stone, hard, mineral, shake",False,False,False,36,401.2022614479065
519294356,32,"Jam, Pie, Shortcake, Red, Red, Red",Strawberry,strawberry,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,42.349082976579666,29.691767692565918,53.140923380851746,4,6,"red, pie, shortcake, jam",False,False,False,16,183.7854524453481
519294356,44,"Foot, Sporty, Spherical, Crystal, Basket, Basket",Ball,Ball,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,65.31181573867798,48.81195425987244,89.0639066696167,5,6,"foot, crystal, spherical, sporty, basket",False,False,False,25,312.8091941277187
519294356,56,"Butter, Slice, Bowie, Steak, Cut, Sharp",Knife,Knife,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,53.68667095899582,47.27879762649536,63.19876313209534,6,6,"cut, sharp, butter, steak, slice, bowie",False,False,False,36,322.1200257539749
519296694,42,"prisoner, Lord, prison, Medieval",Dungeon,dungeon,Normal mode,English,Standard,0,1,0,4,0,0,0,0,0,64.50746059417725,60.92895269393921,67.83311069011688,4,4,"prison, prisoner, medieval, lord",False,False,False,16,258.029842376709
519296694,70,"over, Tuna, Net, Catch",Fishing,Fish,Normal mode,English,Standard,0,1,0,4,0,0,0,0,0,63.42058405280113,51.35988891124725,76.06744766235352,4,4,"tuna, catch, net, over",False,False,False,16,253.68233621120453
519308606,70,"Boobies, box, breast, Bust, Treasure, Treasure",Chest,Chest,Normal mode,English,Standard,1,1,0,3,0,0,0,0,0,64.13138329982758,53.983789682388306,72.0089852809906,5,6,"breast, box, boobies, treasure, bust",False,False,False,25,325.7351368665695
519308606,8,"Coffee, Ceramic, shot, hold, Cafe, Cup",Mug,Mug,Normal mode,English,Standard,1,1,0,3,0,0,0,0,0,59.15673772493998,40.81357717514038,72.71686494350433,6,6,"cup, shot, cafe, hold, coffee, ceramic",False,False,False,36,354.9404263496399
519335417,6,"Home, Tree, building, residential, Shelter, Party",House,House,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,47.42139279842377,26.113754510879517,59.70201790332794,6,6,"building, home, shelter, party, tree, residential",False,False,False,36,284.5283567905426
519350597,62,"hangover, Ethanol, gin, Whiskey, Hard, WINE",Alcohol,Alcohol,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,57.70579179128011,49.6188759803772,74.29735362529755,6,6,"wine, ethanol, whiskey, hard, gin, hangover",False,False,False,36,346.23475074768066
519350597,89,"Coast, Sand, crabs, Boys, volley, VOLLEY",Beach,Beach,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,54.933326840400696,34.55786108970642,72.64162302017212,5,6,"sand, coast, crabs, volley, boys",False,False,False,25,289.4235476851464
519484673,57,"Swallowtail, Flutter, Monarch, Effect, Lepidoptera, Metamorphosis",Butterfly,butterfly,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,61.08815322319666,49.910855293273926,78.64823937416077,6,6,"effect, flutter, metamorphosis, swallowtail, lepidoptera, monarch",False,False,False,36,366.52891933918
519484673,63,"Trunk, suitcases, Suitcase, Claim, Suitcase, claim",Baggage,Luggage,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,53.871043771505356,34.10635590553284,72.19684720039368,4,6,"trunk, suitcase, claim, suitcases",False,False,False,16,217.09910035133362
519571122,9,"needle, temporary, Arm, Hyena, Skin, skin",Tattoo,Tattoo,Normal mode,English,Standard,1,1,0,3,0,0,0,0,0,71.56237930059433,59.41159129142761,90.51821678876877,5,6,"arm, hyena, skin, temporary, needle",False,False,False,25,347.6862398286661
519578322,20,"Maintenance, undertaking, multiplication, theatre, Surgery, function",Operation,Operation,Normal mode,English,Standard,1,1,0,3,0,0,0,0,0,63.24917698899905,49.941009283065796,81.71927481889725,6,6,"undertaking, multiplication, surgery, maintenance, function, theatre",False,False,False,36,379.4950619339943
519578322,38,"Protect, sentry, Shield, Protector, Body, body",Guard,soldier,Normal mode,English,Standard,0,1,0,3,0,0,0,0,0,59.789246916770935,53.112804889678955,69.15111243724823,5,6,"protector, body, protect, shield, sentry",False,False,False,25,306.74778918425244
519578322,77,"bursting, closed, connection, Joint, Hem, hem",Seam,Junction,Normal mode,English,Standard,0,1,0,3,0,0,0,0,0,70.93564510345459,39.835917949676514,85.04417538642883,5,6,"closed, joint, hem, bursting, connection",False,False,False,25,328.7617862224579
519594681,26,"snow, Tool, spade, Spade",Shovel,shovel,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,56.75217012564341,48.86323809623718,69.70070600509644,3,4,"snow, spade, tool",False,False,False,9,164.33981135487556
519594681,36,"Portion, precinct, Fourth, four",Quarter,Quarter,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,59.804970026016235,35.33748388290405,80.2034318447113,4,4,"portion, precinct, fourth, four",False,False,False,16,239.21988010406497
519615674,25,"Away, Ship, Weight, break, stop",Anchor,Anchor,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,75.91586828231812,69.79828178882599,81.78738802671432,5,5,"break, away, weight, stop, ship",False,False,False,25,379.5793414115906
519617486,12,"chips, ketchup, Waffle, Curly, Potato, Strips",Fries,Fries,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,48.486448327700295,27.887004613876343,68.19863319396973,6,6,"potato, chips, curly, ketchup, waffle, strips",False,False,False,36,290.9186899662018
519617486,24,"goatee, chin, Cheek, Fur, stubble, stubble",Beard,Beard,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,43.09922456741333,18.128693103790283,55.14366328716278,5,6,"goatee, chin, fur, cheek, stubble",False,False,False,25,213.0758712689082
519617486,61,"Incisors, Specialist, professional, molar, doctor, dentures",Dentist,Tooth,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,56.244347989559174,33.06654691696167,73.90600442886353,6,6,"professional, incisors, specialist, molar, dentures, doctor",False,False,False,36,337.466087937355
519617486,68,"gripping, Pinch, Squeeze, tool, Tool, Tool",Pliers,pincers,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,65.83592742681503,58.67798924446106,70.65753042697906,4,6,"tool, squeeze, gripping, pinch",False,False,False,16,253.79979213078815
519670361,36,"WISDOM, Enamel, Fairy, MOLAR, Molar, Molar",Tooth,Tooth,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,61.64470985531807,49.1899847984314,75.15176236629486,4,6,"enamel, fairy, wisdom, molar",False,False,False,16,232.81192580858868
519687440,39,"night, Nighthawk, Predator, Snowy, Nocturnal, Nocturnal",Owl,Owl,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,66.22623324394226,58.695486187934875,80.40725886821747,5,6,"nighthawk, predator, snowy, nocturnal, night",False,False,False,25,325.6182298064232
519687440,50,"Play, bounce, Round, volley, Orb, orb",Ball,Ball,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,54.910834431648254,44.945383071899414,75.5358874797821,5,6,"round, bounce, orb, volley, play",False,False,False,25,291.7417163650195
519687440,97,"Feathers, Chirpy, Sparrow, wings, Toucan, Wren",Bird,Bird,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,53.37511723240217,39.55398201942444,80.76144307851791,6,6,"toucan, feathers, wren, chirpy, wings, sparrow",False,False,False,36,320.250703394413
519739719,40,"watercolor, Louvre, Acrylics, Brush, Mural",Painting,art,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,49.63799029588699,28.983348608016968,79.28834706544876,5,5,"brush, mural, acrylics, watercolor, louvre",False,False,False,25,248.18995147943497
