Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End,Success
476414752,48,"Porte-documents, Papier, Torchon, Hygiénique, Rond, éponge",Serviette,Serviette,Normal mode,Turn-based • 1 move per day,Français,Standard,1
476429607,21,"beelzebub, advocate, Dare, may-care",Devil,devil,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
476564427,54,"Breakfast, Toothbrush, Sunrise, A.M.",Morning,Morning,Normal mode,Turn-based • 1 move per day,English,Standard,1
476603957,86,"Coin, JungSun, Sabuk-eup, lasvegas, Vegas, Poker",Casino,casino,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
476681990,84,"Loch, Nennweite, Fern..., Sonnenschirmständer, Abwasser, Klempner",Rohr,Rohr,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
476717275,18,"Dice, sugar, 3D, Cm^3, Square, Squares",Cube,Cube,Normal mode,Turn-based • 1 move per day,English,Standard,1
476719755,29,"Canapé, Starter, side, Poppers, before, pre-meal",Appetizer,appetizer,Normal mode,Turn-based • 1 move per day,English,Standard,0
476719755,65,"Racehorse, 3.14, cream, Apple, American, American",Pie,Pie,Normal mode,Turn-based • 1 move per day,English,Standard,1
476721565,76,"cheveux, explosif, boucan, Claque-doigts, Artificier, Explosion",Pétard,petard,Normal mode,Turn-based • 1 move per day,Français,Standard,0
476724742,58,"ぼうせき, 2ちゃんねる, つり, なかじまみゆき, spider, ぬいもの",Thread,thread,Friendly mode,No time limit • with friends only,English,Standard,0
476846929,83,"Bog, man-made, district, Water, Huron, Huron",Lake,swamp,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
476857628,8,"re, Krone, Viertel-vor-Zwölfte, Löwe, Löwen",König,Kopf,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,0
476926184,109,"Serrées, conserve, omega-3, Maquereau, Huile, Tente",Sardine,sardine,Normal mode,Turn-based • 1 move per day,Français,Standard,0
477125054,18,"cello, archer, stern, leprechaun, rain-, rain",Bow,Bow,Normal mode,Turn-based • 1 move per day,English,Standard,1
477126497,36,"Black, weekday, Thirteenth, 13th",Friday,Month,Normal mode,Fast Turn-based • 24 moves per day,English,Standard,0
477238788,53,"5, Giraffe, Autotour, Big5",Safari,Madagaskar,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,0
477431939,19,"Illusion, hat, Penn, Teller, Orlando, cover-up",Magician,Magician,Normal mode,Turn-based • 1 move per day,English,Standard,1
477477285,109,"Dove, Treaty, Freedom, calm, Tranquility, ""namaste""",Peace,Peace,Normal mode,Turn-based • 1 move per day,English,Standard,1
477676190,105,"221b, Cook, cake, pies, Maker, Velastro",Baker,Bake,Normal mode,Turn-based • 2 moves per day,English,Standard,0
477794751,9,"John, ""Sees"", Calorific, Hershey, cain, Cane",Candy,chocolate,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
477872726,50,"clubs, Irish, Celtics, four-leaved",Clover,Clover,Normal mode,Turn-based • 4 moves per day,English,Standard,1
477918741,11,"""Mens"", Bridge, goatee, dummy",Goat,wig,Normal mode,Turn-based • 1 move per day,English,Standard,0
478018515,18,"завершение, ...фильма, Начало, Фильма, Смерть, Точка",End,End,Normal mode,Turn-based • 2 moves per day,English,Standard,1
478045007,7,"C4, Fuse, Atomic, detonate",Bomb,bomb,Normal mode,Turn-based • 2 moves per day,English,Standard,0
478052920,84,"2135132, dog, QAQ, 5566, Parachute, 12",Parachute,parachote,Normal mode,Turn-based • 3 moves per day,English,Standard,0
478142001,63,"Pendaison, Guitare, Arc, Liane, Con, -attacher",Corde,Corde,Normal mode,Turn-based • 1 move per day,Français,Standard,1
478334079,36,"2130, 84, scallop, Splendor-Duel, Gemstones, sphere",Pearl,Pearl,Normal mode,Turn-based • 2 moves per day,English,Standard,1
478362844,30,"legislative-, hand, twig, tree, Twigs, Tree",Branch,body,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
478410626,36,"Schlagen, Gartengerät, Zinken, Laub-, Herbst, Gartenarbeit",Harke,Harke,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
478416865,429,"Kilimanjaro, Alpes, Passe, -Colline, Russe, Evrest",Montagne,Montagne,Friendly mode,No time limit • with friends only,Français,Infinite,1
478416865,768,"Melon, Bonnet, Cowboy, Couvre-chef, Couvre-chef, Cow-boy",Chapeau,Chapeau,Friendly mode,No time limit • with friends only,Français,Infinite,1
478416865,820,"Cocktail, Hot-dog, Pogo, Charcuterie, Octoberfest, Aliment",Saucisse,Saucisse,Friendly mode,No time limit • with friends only,Français,Infinite,1
478422662,22,"T-rex, Brontosaurus, Triceratops, Tyrannosaurus",Dinosaur,Dinosaur,Normal mode,Turn-based • 2 moves per day,English,Standard,1
478422662,5,"....erBoy, ""....ersTan"", Dairy, Ant",Farm,farmer,Normal mode,Turn-based • 2 moves per day,English,Standard,0
478541269,47,"stimm, stapler, Zinkenesswerkzeug, Heu-",Gabel,Gabel,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
478547522,61,"Wiegenfest, Torte, Kuchen, 22.08., runder, Party",Geburtstag,Geburtstag,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
478633691,38,"serrure, Passe-Partout",Clé,Clef,Normal mode,Turn-based • 1 move per day,Français,Standard,0
478668337,54,"building, Marriott, tokyo, California, Sheraton, Super8",Hotel,hotel,Normal mode,Turn-based • 1 move per day,English,Standard,0
478668337,91,"Trailer, Tow, Vehicle, Pickup, simulator, F150",Truck,track,Normal mode,Turn-based • 1 move per day,English,Standard,0
478709172,49,"""Adams"", Macintosh, Kanzi, NY",Apple,Apple,Normal mode,Turn-based • 1 move per day,English,Standard,1
478712941,13,"Pasque, Presque-, Paradisiaque, Seul, Trésor, Terre",Île,Île,Friendly mode,No time limit • with friends only,Français,Standard,1
478712941,63,"D’amour, Fredonner, Bamba, Musique, Paroles, Parole",Chanson,Chanson,Friendly mode,No time limit • with friends only,Français,Standard,1
478712941,7,"-kid, Bouton, Energie, Musique, Enfer, Cktf",Radio,Radio,Friendly mode,No time limit • with friends only,Français,Standard,1
478747392,62,"T-shirt, Jaune, Habit, Natation",Maillot,Maillot,Normal mode,Turn-based • 1 move per day,Français,Standard,1
478910455,116,"sea, trade, starboard, ""shipsnsailors"", au-Prince, Royal",Port,port,Friendly mode,No time limit • with friends only,English,Infinite,0
478910455,173,"Duke, Blue, evil, spirit, ""Gods"", enemy",Devil,demon,Friendly mode,No time limit • with friends only,English,Infinite,0
479243968,82,"おとなのくうかん, tmc5, バレエ, カウンター, Dining",Bar,Bar,Normal mode,Turn-based • 4 moves per day,English,Standard,1
479277280,94,"Ankle, ""Achilles"", Shoes, Mountain, Achilles, Achilles",Heel,HEEL,Normal mode,Turn-based • 1 move per day,English,Standard,0
479311682,57,"""Charlies"", Gabriel, Seraphim, Halo, Halo, halo",Angel,Angel,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
479311682,66,"Peele, C#, Hole, Fob, Piano, secure",Key,key,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
479485701,23,"Orden, Run, gebäude, Wüsten-",Tempel,Tempel,Normal mode,Real-time • Fast paced,Deutsch,Standard,1
479724764,57,"Hatchery, breeding, ""hornets"", refuge, birdhouse, Empty",Nest,nest,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
479871236,47,"Sediment, SiO2, hourglass, granule, Pit, Enter",Sand,sand,Normal mode,Turn-based • 1 move per day,English,Standard,0
479916058,29,"Plug, Wall, 110v, Hl",Outlet,socket,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
480055062,342,"Hastalavista, Schwarzenegger, Science-Fiction, Abschlusswiderstand, Abschluss, Widerstand",Terminator,Terminator,Friendly mode,No time limit • with friends only,Deutsch,Infinite,1
480055062,38,"Seil, Telefon......, Miniseil, Fadenart, lang, dünn",Schnur,Schnur,Friendly mode,No time limit • with friends only,Deutsch,Infinite,1
480055062,413,"T-Rex, Vor245mill.jahren, NICHTDIEMAMA, Ausgestorben, ausgerottet, Ungetüm",Dinosaurier,Dinosaurier,Friendly mode,No time limit • with friends only,Deutsch,Infinite,1
480055062,457,"vierbeinig, spitzohrig, Gänsedieb, Reineke, Doppelkopf, Karo-Ass",Fuchs,Fuchs,Friendly mode,No time limit • with friends only,Deutsch,Infinite,1
480055062,544,"Turmspringenfigur, Schreck-, locker, herausfallend, Gewinde, Befestigungselement",Schraube,Schraube,Friendly mode,No time limit • with friends only,Deutsch,Infinite,1
480055062,556,"Suchmaschine, Microsoftkonkurrent, Seit15.09.1997, Irland, Suchmaschinengigant, Multimilliardendollarunternehmen",Google,Google,Friendly mode,No time limit • with friends only,Deutsch,Infinite,1
480055062,642,"Legosteinmaterial, 3D-Kunstwerk, Kunststoffe, Erdöl, Tüte, Becher",Plastik,Plastik,Friendly mode,No time limit • with friends only,Deutsch,Infinite,1
480055062,654,"Täuschung, EAV-lied, Wüstenphänomen, Luftschichtenlichtbrechung, Erscheinung, Anagrom",Fata Morgana,Fatamorgana,Friendly mode,No time limit • with friends only,Deutsch,Infinite,0
480192475,55,"mygale, Toile, 8, pholque, Phobie, écumoire",Araignée,Araignée,Normal mode,Turn-based • 3 moves per day,Français,Standard,1
480203821,57,"Schädlinge, Ratatouille, Bodentaube, Lese-, Nagetier, Remy",Ratte,Ratte,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
480267668,43,"poker, Computer, ""dogs"", micro, Dale, Corn",Chip,Chip,Normal mode,Turn-based • 1 move per day,English,Standard,1
480291024,67,"""Berlins"", Brother, Xavier, Moriarty, Nutty, X",Professor,Professor,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
480460079,66,"Pondeuse, Copine, Cocotte, Picore, Basse-cour, basse-cours",Poule,poule,Normal mode,Turn-based • 4 moves per day,Français,Standard,0
480601865,27,"Monitor, Dell, nerd, Super, Mainframe, HAL9000",Computer,computer,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
480611246,31,"Data, Android, Animatronic, Wall-E, Technological, Golem",Robot,Robot,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
480611246,6,"Flea, Barter, Stock, ""Farmers"", Buyers, Sellers",Market,market,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
480643401,35,"trimmer, ZZ, santa, ""santas""",Beard,beard,Normal mode,Turn-based • 2 moves per day,English,Standard,0
480686588,46,"Thinker, Discobulus, Marble, Bronze, effigy, Michaelangelo’s..david",Statue,Statue,Normal mode,Turn-based • 1 move per day,English,Standard,1
480688827,40,"Quotidien, Var-matin, Canard, Intime, Intime",Journal,journal,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
480770866,63,"Silence, Encyclopedy, Presidential, Card-catalog, Tensorflow, Membership",Library,Election,Normal mode,Turn-based • 1 move per day,English,Standard,0
480770866,73,"Gun, Pierce, 35mm, Hollowpoint, Train, Train",Bullet,Bullet,Normal mode,Turn-based • 1 move per day,English,Standard,1
480959759,81,"Theatre, Opera, Popcorn, 3D, film, films",Cinema,cinema,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
481143717,86,"Swallows, Cuckoo, Eagles, Twigs, bird, Cookoo’s",Nest,nest,Normal mode,Turn-based • 1 move per day,English,Standard,0
481205600,57,"food, A.Y.C.E., thrice, Oats, dinner, dinner",Meal,cereal,Normal mode,Turn-based • 1 move per day,English,Standard,0
481212678,211,"Vegetable, Orange, Snowman, nose, 14, Gold",Carrot,Carrot,Friendly mode,No time limit • with friends only,English,Infinite,1
481212678,73,"Nick, 1812, Heavy, Ballistic, shoot, pirate",Cannon,cannon,Friendly mode,No time limit • with friends only,English,Infinite,0
481261875,73,"Cambriolage, casse, Vent, Oiseau, bourdon, ""Larraché""",Vol,vol,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
481332731,37,"Opener, USPS, Post, Write, English, Twenty-six",Letter,Letter,Normal mode,Turn-based • 1 move per day,English,Standard,1
481793224,90,"Chills, Pitch, 100.4, 103, Pyretic, 38.7f",Fever,fever,Normal mode,Turn-based • 1 move per day,English,Standard,0
481815788,83,"Meister, Decken-, Dschinn, Taschen, Ampel, Schirm",Lampe,Lampe,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
481823302,18,"Liquid, ""Bees"", Manuka, winnie, sweet, bear",Honey,Honey,Normal mode,Turn-based • 1 move per day,English,Standard,1
482440414,64,"blower, wine, goblet, Clear, Mr., Drinking",Glass,glass,Normal mode,Turn-based • 1 move per day,English,Standard,0
482460792,20,"T-shirt, fabric, arm, cuff, wrist, matte",Sleeve,Sleeve,Normal mode,Turn-based • 1 move per day,English,Standard,1
482593659,21,"""St.Vincents"", ""St.Marys"", Surgery, Sickhouse",Hospital,Hospital,Normal mode,Turn-based • 2 moves per day,English,Standard,1
482658995,39,"Halloween, Lollipop, ""Sees"", Sweet, Unhealthy, Sugar",Candy,Candy,Normal mode,Turn-based • 1 move per day,English,Standard,1
482734999,43,"Gleit, Styling, Haarschmiere, Haar-, Festigend",Gel,Gel,Friendly mode,No time limit • with friends only,Deutsch,Standard,1
482734999,8,"Wochenendsanfang, Nicht-montag, 13., Wochenendbeginn, Wochenendbeginn",Freitag,Freitag,Friendly mode,No time limit • with friends only,Deutsch,Standard,1
482835771,45,"flutter, Caterpillar, Kutcher’s, Consequences, metamorphisis, Metamorphosis",Butterfly,Butterfly,Normal mode,Turn-based • 3 moves per day,English,Standard,1
482955686,5,"fantastique, arc-en-ciel, Canasson, Pointe",Licorne,Licorne,Normal mode,Turn-based • 1 move per day,Français,Standard,1
483013357,79,"undead, Brains, -Cide, Corpse",Zombie,zombie,Normal mode,Turn-based • 2 moves per day,English,Standard,0
483310386,74,"McDonald’s, Happy, Brunch, Supper, Snack, Breakfast",Meal,Meal,Normal mode,Turn-based • 1 move per day,English,Standard,1
483353040,59,"Robespiere, Veränderung, 1789, Französische, Bastille",Revolution,Revolution,Friendly mode,No time limit • with friends only,Deutsch,Standard,1
483520101,20,"Nähwerkzeug, Finger-, heuhaufen, steck",Nadel,Nadel,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
483589402,38,"Flea, Bazaar, Farmers, ""Farmers"", grocery, Grocery",Market,market,Normal mode,Turn-based • 1 move per day,English,Standard,0
483617867,30,"dé, carrée, Rubik, 3",Cube,Cube,Normal mode,Turn-based • 1 move per day,Français,Standard,1
483688321,17,"humanoid, Machine, WALL-E, C3PO, C3PO",Robot,robot,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
483699429,27,"barrel, Hamlet, French, three, Porthos, ""Count-dArtagnan""",Musketeer,Musketeers,Normal mode,Turn-based • 2 moves per day,English,Standard,0
483774430,66,"processed, Valentine, dessert, 214, cacao, cacao",Chocolate,chocolate,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
483774430,84,"flying, Loundry, 99, bird, Bird, bird",Pigeon,balloon,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
483888132,56,"Maternité, Charité, Quinze-Vingts, SMUR, Clinique, clinique",Hôpital,Hopital,Normal mode,Turn-based • 1 move per day,Français,Standard,0
483949387,41,"buzzer, Fear, shock, rouse, snooze, 3-fire",Alarm,alarm,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
483967058,21,"Pantoufles, Sous-vêtements, Pied, Vêtements",Chaussette,Chaussettes,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
484065329,49,"-polis, Scheduled, Train, City",Metro,Subway,Normal mode,Turn-based • 1 move per day,English,Standard,0
484101197,50,"Element, 79, five, rings, first, place",Gold,gold,Normal mode,Turn-based • 3 moves per day,English,Standard,0
484109823,18,"""repulsions"", complement, Magnetism, Pheromones, positive, negative",Attraction,attraction,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
484123113,247,"kerosene, ""aladdins"", Aladdin, Genie, Aladdin, genie",Lamp,Lamp,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,1
484123113,278,"cha-cha, venue, Foxtrot, Tango, Rumba, Rumba",Ballroom,ballroom,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,0
484123113,332,"911, narcan, urgent, dire, paramedic, paramedic",Emergency,Emergency,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,1
484123113,344,"nickel, dime, ""semicircles"", sector, Slice, Washington",Quarter,Quarter,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,1
484123113,419,"Squawk, Polly, ""pirates"", pet, macaw, mimic",Parrot,Parrot,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,1
484123113,457,"water, nymph, ""Copenhagens"", statue, Ariel, Splash",Mermaid,Mermaid,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,1
484123113,477,"jute, wall-to-wall, Carpet, Covering, toupee, toupee",Rug,rug,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,0
484123113,495,"poultry, fried, henhouse, free-range, Sqawk, Hen",Chicken,Chicken,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,1
484123113,734,"Menagerie, slipper, Stained, tempered, pane, half-full",Glass,Glass,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,1
484123113,903,"Slime, Sail, slowpoke, mollusk, ""Spongebobs"", Gary",Snail,snail,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,0
484123113,958,"Melody, Sing, ""Surfin"", Safari, lyrics, notes",Song,music,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,0
484123113,984,"Milky, Way, Phone, Samsung, ""Hitchhikers"", Guide",Galaxy,galaxy,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,0
484158608,36,"Piccadilly, Ringmaster, Clown, F1",Circus,circus,Normal mode,Turn-based • 1 move per day,English,Standard,0
484267829,85,"Sword’n, Plank, Card, black, Games, Cutting",Board,Board,Normal mode,Turn-based • 1 move per day,English,Standard,1
484313463,19,"TheKing, ""RocknRoll"", Memphis, Haartolle",Elvis,Elvis,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
484340535,56,"Silverado, F150, Dump, Monster, Off-road, Diesel",Truck,truck,Normal mode,Turn-based • 1 move per day,English,Standard,0
