Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End,Success
478416865,466,"Lacrymogène, Flatulence, Néon, Hydrogène, Carbonique, Moutarde",Gaz,Gaz,Friendly mode,No time limit • with friends only,Français,Infinite,1
478416865,48,"Chandail, Période, Pelle, Poignée, Set, Set",Manche,Manche,Friendly mode,No time limit • with friends only,Français,Infinite,1
478416865,628,"Steak, Bourguignon, Taureau, Maigre, Haché, Haché",Bœuf,Boeuf,Friendly mode,No time limit • with friends only,Français,Infinite,0
478416865,694,"Médecin, Dents, Métier, Hygiéniste, Détartrage, Profession",Dentiste,Dentiste,Friendly mode,No time limit • with friends only,Français,Infinite,1
478422662,16,"StoneGaze, stone, SnakeHair, snakehair",Medusa,Henge,Normal mode,Turn-based • 2 moves per day,English,Standard,0
478467235,82,"Guantanamo, Guanabara, Michael, shallow",Bay,Bay,Normal mode,Fast Turn-based • 24 moves per day,English,Standard,1
478625404,12,"Nasdaq, NYSE, Argent, Actions, Scrotum, Burne",Bourse,Bourse,Normal mode,Turn-based • 1 move per day,Français,Standard,1
478625404,18,"Lumiere, Chevet, Génie, Maison, Tungstène, Ampli",Lampe,Lampe,Normal mode,Turn-based • 1 move per day,Français,Standard,1
478633691,21,"démon, Auréole",Ange,Ange,Normal mode,Turn-based • 1 move per day,Français,Standard,1
478758693,65,"Beach, Rhianna, Hagrid, Parasol, Rihanna, rihanna",Umbrella,Umbrella,Normal mode,Turn-based • 1 move per day,English,Standard,1
479106712,66,"Barnum, firebreather, Spectacle, Maximus",Circus,Circus,Normal mode,Turn-based • 1 move per day,English,Standard,1
479188459,38,"Pleurote, Mycoses, morille, Mycete, Amanite, Amanite",Champignon,Champignon,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
479243968,98,"イヌ, わぉーん, ちよのふじ, じん, つきよ",Wolf,wolf,Normal mode,Turn-based • 4 moves per day,English,Standard,0
479553091,6,"Nemo, Océan, Espadon, Coelacanthe, Branchies, Écailles",Poisson,poisson,Normal mode,Turn-based • 1 move per day,Français,Standard,0
479553934,57,"Araneide, Arachnide, Halloween, Toile, Halloween, toile",Araignée,araignée,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
479553934,78,"Fruit, bleuet, genièvre, Anges, Casseau, Hudson",Baie,Baie,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
479596024,91,"Donald, Lincoln, Roosevelt, Rushmore, Biden, Washington",President,President,Friendly mode,No time limit • with friends only,English,Standard,1
479619666,40,"Fusée, MilleniumFalcon, Spatial, Sanguin",Vaisseau,Vaisseau,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
479717801,75,"Staal, Materiaal, ijzer, Rammstein, Erts, Roest",Metal,Metal,Normal mode,Turn-based • 1 move per day,English,Standard,1
479740646,35,"Cookie, Croustillant, Pâtisserie, Cookies",Biscuit,Biscuit,Friendly mode,No time limit • with friends only,Français,Standard,1
480028057,14,"fließt, Glühend, Magma, Boden",Lava,lawa,Friendly mode,No time limit • with friends only,English,Standard,0
480028057,37,"Füttern, Kuckuck, Adlerhorst, Horst",Nest,Küken,Friendly mode,No time limit • with friends only,English,Standard,0
480028057,69,"Kamelle, geworfen, crush, Zucker",Candy,Candy,Friendly mode,No time limit • with friends only,English,Standard,1
480028057,7,"Frucht, Haut, nintendo, Plüschprüm",Peach,Peach,Friendly mode,No time limit • with friends only,English,Standard,1
480055062,404,"Sprossentreppe, Wandhochkommgerät, Vielzusagenhabender, sprossenbesitzend, Sprossen, Holmen",Leiter,Handlauf,Friendly mode,No time limit • with friends only,Deutsch,Infinite,0
480055062,494,"Handwerker, Ofen, Mehlverarbeiter, Mittenindernachtanfangen, Brötchenproduzent, BrotBrötchen",Bäcker,Bäcker,Friendly mode,No time limit • with friends only,Deutsch,Infinite,1
480055062,507,"Salzgegner, Gewürzkörner, nasenreinigend, geschmackverbessernd, Hasenliege, Streuer",Pfeffer,Pfeffer,Friendly mode,No time limit • with friends only,Deutsch,Infinite,1
480055062,57,"Herzsynonym, Wasserbewegungsgerät, Verdichter, Druckerhöher, Fahrradschlauchfüllgerät, Aquariun",Pumpe,Pumpe,Friendly mode,No time limit • with friends only,Deutsch,Infinite,1
480192475,100,"Boisson, Tuc, chips, Cacahuète, Chips, Cacahuètes",Apéritif,Apéritif,Normal mode,Turn-based • 3 moves per day,Français,Standard,1
480192475,64,"Canne, ingrédient, cristal, Caramel, Edulcorant, Canderel",Sucre,sucre,Normal mode,Turn-based • 3 moves per day,Français,Standard,0
480267668,13,"Movember, Dali, handlebar, beard, TomSelleck, Liphair",Mustache,Mustache,Normal mode,Turn-based • 1 move per day,English,Standard,1
480442221,29,"verdichtet, Baustellenheber, Hafenhebevorrichtung, Hebehilfe",Kran,Kran,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
480460079,94,"Moustache, Enchantée, bec, pipeau, Traversière, Traversière",Flûte,Flûte,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
480474168,6,"Гермиона, Читатель, Абонемент, Читательский, Александрийская, Публичная",Library,Library,Normal mode,Turn-based • 2 moves per day,English,Standard,1
480638723,5,"teenager, dni, ursa, canis",Minor,Furry,Normal mode,Turn-based • 2 moves per day,English,Standard,0
480688827,99,"Blatte, Saudade, Oggy, Dépression, Insecte",Cafard,Cafard,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
480718657,26,"vêtement, infirmière, scolaire, pingouin",Uniforme,uniforme,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
480718657,48,"Pierre, tombale, columbarium, sépulture",Cimetière,sarcophage,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
480807749,21,"socquette, vêtement, Cheminée, Noël",Chaussette,Chaussette,Normal mode,Turn-based • 3 moves per day,Français,Standard,1
481021567,48,"Connemara, Ness, Lancelot, Tignes",Lac,Lac,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
481021567,5,"Saucisse, Été, Weber, Entrecôte",Barbecue,barbecue,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
481212678,186,"Knight, Weapon, Anduril, Gryffindor, Excalibur, Excalibur",Sword,sword,Friendly mode,No time limit • with friends only,English,Infinite,0
481337396,9,"NCIS, Dérivation, killer, Lost, télé, Dexter",Série,Série,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
481473916,18,"moustique, Clémenceau, Mammifère, Chat, Bengale, Bengal",Tigre,tigre,Normal mode,Turn-based • 1 move per day,Français,Standard,0
481473916,91,"coup, paratonnerre, Franklin, colère, Assourdissante, Thor",Foudre,Foudre,Normal mode,Turn-based • 1 move per day,Français,Standard,1
481556552,74,"brocolis, Handicapé, vegan, Poivron, Aubergine",Légume,Légume,Normal mode,Turn-based • 1 move per day,Français,Standard,1
481680435,45,"Allumette, Gaz, Feu, Zippo, Zippo, Zippo",Briquet,Chaudiere,Normal mode,Turn-based • 1 move per day,Français,Standard,0
481731894,21,"Horrorwezen, Dood, WalkingdeAd, Inyourhead",Zombie,Alian,Normal mode,Turn-based • 2 moves per day,English,Standard,0
481827880,110,"Everest, Dew, Bachelor, Shasta, Fuji, Sinai",Mountain,Mountain,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
481844555,8,"Mountain, Bashful, Moria, Sneezy, Sneezy",Dwarf,Dwarf,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
481957729,122,"Corse, Martinique, Jamaique, Anticosti, Ouessant, Ouessant",Île,Île,Normal mode,Turn-based • 1 move per day,Français,Standard,1
482050499,69,"Galia, Charentais, Serrano, Été, Cavaillon, Porto",Melon,Vin,Normal mode,Turn-based • 1 move per day,Français,Standard,0
482142355,19,"Elden, Wedding, Butthole, Phone, Narya, Nenya",Ring,Ring,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
482311702,57,"illusionniste, Turlututu, Garcimore, majax, Sorcier, sorcier",Magicien,Magie,Normal mode,Turn-based • 1 move per day,Français,Standard,0
482313791,30,"Pêche, magret, Wc, WC",Canard,Canard,Normal mode,Turn-based • 1 move per day,Français,Standard,1
482313791,45,"bouche, puanteur, Fraîche, Réveil",Haleine,Haleine,Normal mode,Turn-based • 1 move per day,Français,Standard,1
482466409,60,"Tonnerre, Chocolat, Gâteau, Électricité, Buzz, Buzz",Éclair,Eclair,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
482483363,55,"Guernica, Acrylique, Joconde, Aquarelle, Salissant, Picasso",Peinture,Peinture,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
482542862,82,"Morty, Hotgirl, Beach, Camp, July, July",Summer,Holiday,Normal mode,Turn-based • 1 move per day,English,Standard,0
482545256,14,"Gallerist, Watercolor, Picasso, monet",Painting,Painting,Normal mode,Turn-based • 4 moves per day,English,Standard,1
482555468,18,"バイト, こうかん, clothing, チーム, せばんごう, せばんごう",Uniform,uniform,Friendly mode,No time limit • with friends only,English,Standard,0
482639555,80,"Décorations, Épicéa, Noël, Noel",Sapin,Sapin,Normal mode,Turn-based • 1 move per day,Français,Standard,1
482955686,46,"Saloon, film, Cowboys, cowboy",Western,Western,Normal mode,Turn-based • 1 move per day,Français,Standard,1
482955686,56,"Carrousel, Equitation, Tournez, Foraine",Manège,Manège,Normal mode,Turn-based • 1 move per day,Français,Standard,1
483013357,72,"Kayman, Nile, florida, Dundee",Crocodile,Crocodile,Normal mode,Turn-based • 2 moves per day,English,Standard,1
483102927,25,"Marchande, Pièces, Boite, Bagnole, Enregistreuse, Supermarché",Caisse,Caisse,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
483352966,46,"phedre, Gimgenbre, Andromaque, Britannicus, dent, Arbre",Racine,racine,Normal mode,Turn-based • 1 move per day,Français,Standard,0
483394067,24,"Rouge, Attack, Planète, Twix",Mars,Mars,Normal mode,Turn-based • 1 move per day,Français,Standard,1
483613305,8,"Houdini, Penn, Gillette, Mickey, illusion",Magician,magic,Normal mode,Turn-based • 2 moves per day,English,Standard,0
483617867,25,"Meunier, Sarrasin, Gâteau, Pâte",Farine,farine,Normal mode,Turn-based • 1 move per day,Français,Standard,0
483801692,48,"Farce, Cinéma, Théâtre, Film, Drôle, Drôle",Comédie,comédien,Normal mode,Turn-based • 3 moves per day,Français,Standard,0
483888132,19,"Haigneré, Aldrin, pesquet, NASA, Armstrong, Armstrong",Astronaute,Espace,Normal mode,Turn-based • 1 move per day,Français,Standard,0
483949387,29,"Rink, Browning, Kerrigan, Stojko, Boitano, Boitano",Skate,Skater,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
483949387,77,"Hollywood, Andromeda, Sirius, Twinkler, WARS, Ringo",Star,Star,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
483967058,27,"Électricité, Pales, Vent, Énergie",Éolienne,Eoliennes,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
483994780,16,"Kemény, Fehér, Halott, Sirhely",Bone,Tombstone,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
483994780,22,"Szemcsés, Finom, Íz, Ízesít",Spice,Lens,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
483994780,33,"Ital, Alkoholos, Hordó, Szőlő",Wine,Wine,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
483994780,48,"Testvér, Ember, Gyerek, Kettő",Twins,Twin,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
484123113,519,"marple, Columbo, Investigator, Holmes, Poirot, Poirot",Detective,Detective,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,1
484178715,21,"Оконное, Пуленепробиваемое, Хрусталь, Осколки",Glass,glass,Normal mode,Turn-based • 2 moves per day,English,Standard,0
484178715,58,"Добрый, Поздний, Хату, Летний",Evening,Evening,Normal mode,Turn-based • 2 moves per day,English,Standard,1
484195799,16,"Caraibes, Perroquet, Corsair, Tipiac, Corsaire",Pirate,Pirate,Normal mode,No time limit • with friends only,Français,Standard,1
484195799,31,"Vollaile, Flic, Police, Kfc, KFC",Poulet,Poulet,Normal mode,No time limit • with friends only,Français,Standard,1
484195799,39,"Jaune, Colis, Déménagement, déménagement, Déménagement",Carton,Poste,Normal mode,No time limit • with friends only,Français,Standard,0
484249693,72,"tocsin, réveil, Sonner, Voiture, sirène, sirène",Alarme,Alarme,Normal mode,Turn-based • 1 move per day,Français,Standard,1
484320329,18,"hygiènique, débarbouillette, Hygiénique, Peignoir, Always, Sèche",Serviette,Serviette,Normal mode,Turn-based • 1 move per day,Français,Standard,1
484320329,73,"Monocle, correction, Lorgnon, Montures, binocles, Binocle",Lunettes,lunette,Normal mode,Turn-based • 1 move per day,Français,Standard,0
484351909,40,"California, Booking, Eagles, Bâtiment, bâtiment",Hôtel,Hotel,Normal mode,Turn-based • 1 move per day,Français,Standard,0
484351909,65,"Magritte, Tabac, Calumet, dé, Fourreau",Pipe,Pipe,Normal mode,Turn-based • 1 move per day,Français,Standard,1
484351909,97,"Cuvée, sabrer, Ardennes, Ardennes, Sabrage",Champagne,vin,Normal mode,Turn-based • 1 move per day,Français,Standard,0
484426235,100,"Monopoly, Kyriad, Lits, Chambre, Nuitée, Nuitées",Hôtel,hôtel,Normal mode,Turn-based • 1 move per day,Français,Standard,0
484449886,46,"cubosonorus, Météorite, stégosaure, Drafto, vélociraptor, Jurassique",Dinosaure,Dinosauree,Normal mode,Real-time • Normal speed,Français,Standard,0
484588472,73,"Métro, salive, Lèvre, Cousue, Egout, Egout",Bouche,bouche,Normal mode,Turn-based • 1 move per day,Français,Standard,0
484600474,73,"Hundenahrung, Bellum, Buchstabieralphabet, Kleopatraliebhaber, Lorbeerkranz, AsterixUndObelix",Caesar,Caesar,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
484814911,18,"Grisou, Charbon, Corons, Charbonnier, minéraux, terril",Mineur,Gaz,Normal mode,Turn-based • 1 move per day,Français,Standard,0
484814911,9,"arobase, Windows, Apple, Écran, Clavier, Clavier",Ordinateur,Ordinateur,Normal mode,Turn-based • 1 move per day,Français,Standard,1
484852488,86,"みそに, こうちゃ, とりわけるひと, ルーム, ねっとわーく",Server,Server,Normal mode,Turn-based • 4 moves per day,English,Standard,1
484865890,43,"baleine, Cétacé, Marsouin, Océan",Dauphin,dauphin,Normal mode,Turn-based • 1 move per day,Français,Standard,0
484868196,48,"Porcini, Atomic, Fungi, mario, Mario",Mushroom,Bomb,Normal mode,Fast Turn-based • 24 moves per day,English,Standard,0
484942083,32,"bond, élastique, périlleux, carpé, Kangourou, Déplacement",Saut,saut,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
484989975,73,"Nudistes, Côte, Nonza, Espiguette, Etendue, Copacabana",Plage,Plage,Normal mode,Turn-based • 1 move per day,Français,Standard,1
485185691,109,"cour, Roseraie, azul, terasse, Potager, potager",Jardin,Palais,Normal mode,Turn-based • 1 move per day,Français,Standard,0
485185691,41,"mollusque, animal, Tentacules, Poulpe, Octopode, Ursula",Pieuvre,pieuvre,Normal mode,Turn-based • 1 move per day,Français,Standard,0
485206219,14,"Robinhood, Cupid, Fletching, Fletched",Arrow,Arrow,Normal mode,Turn-based • 2 moves per day,English,Standard,1
485292173,15,"Chêne, Feuillus, Feuilles, Noël",Arbre,Arbre,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
485292173,22,"viande, Steak, Haché, Haché",Bœuf,boeuf,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
485292173,44,"Déjeuner, Réveil, réveil, Reveil",Matin,Oeuf,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
485387226,18,"Captivité, Peaugres, Nova, Beauval, Thoiry, Singe",Zoo,Zoo,Normal mode,Turn-based • 1 move per day,Français,Standard,1
485387226,38,"Reims, flute, Bollinger, Effervescent, epernay, Bulles",Champagne,Champagne,Normal mode,Turn-based • 1 move per day,Français,Standard,1
485535907,73,"Nile, Phoenix, Thames, Mississippi, float, arkansas",River,River,Normal mode,Turn-based • 1 move per day,English,Standard,1
485625896,18,"Perdu, Dédale, Minotaure, Dédale, Dédale, Minotaure",Labyrinthe,Raté,Normal mode,Turn-based • 1 move per day,Français,Standard,0
485625896,75,"Phèdres, Plante, Andromaque, Rhizome, Jean, Carré",Racine,Racine,Normal mode,Turn-based • 1 move per day,Français,Standard,1
485628314,120,"Trève, sérénité, Sécurité, colombe, Réconciliation, Alliance",Paix,paix,Normal mode,Turn-based • 1 move per day,Français,Standard,0
485654350,20,"Otwór, Dno, malowidła, Grota, nietoperze, Nietoperze",Cave,jaskinia,Friendly mode,No time limit • with friends only,English,Standard,0
485654350,48,"Czerwony, Napój, Kieliszek, Domowe, Wytrawne, Połsłodkie",Wine,wino,Friendly mode,No time limit • with friends only,English,Standard,0
485705886,18,"antemeridian, Joe, Hard, Cockadoodledoo, Report, Ughhh",Morning,Morning,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
485795559,46,"Débarquement, Serviette, Étendue, Baule, Littoral, Arrière",Plage,Plage,Normal mode,Turn-based • 1 move per day,Français,Standard,1
485796025,7,"Bergerac, percés, Narines, Péninsule",Nez,Nez,Friendly mode,No time limit • with friends only,Français,Standard,1
485815557,63,"tography, bijou, filmhouse, Screen, Paradiso, Paradiso",Cinema,cinema,Friendly mode,No time limit • with friends only,English,Standard,0
486010207,38,"Defensor, Objection, corte, Notaria, Ley, Leyes",Attorney,lawyer,Normal mode,Turn-based • 2 moves per day,English,Standard,0
